fecha,valor
2000-06-20T00:00:00-06:00,307.20000000
2000-06-21T00:00:00-06:00,307.27000000
2000-06-22T00:00:00-06:00,307.32000000
2000-06-23T00:00:00-06:00,307.49000000
2000-06-24T00:00:00-06:00,307.51000000
2000-06-25T00:00:00-06:00,307.51000000
2000-06-26T00:00:00-06:00,307.51000000
2000-06-27T00:00:00-06:00,307.67000000
2000-06-28T00:00:00-06:00,307.67000000
2000-06-29T00:00:00-06:00,307.77000000
2000-06-30T00:00:00-06:00,307.87000000
2000-07-01T00:00:00-06:00,307.95000000
2000-07-02T00:00:00-06:00,307.95000000
2000-07-03T00:00:00-06:00,307.95000000
2000-07-04T00:00:00-06:00,308.05000000
2000-07-05T00:00:00-06:00,308.07000000
2000-07-06T00:00:00-06:00,308.12000000
2000-07-07T00:00:00-06:00,308.30000000
2000-07-08T00:00:00-06:00,308.43000000
2000-07-09T00:00:00-06:00,308.43000000
2000-07-10T00:00:00-06:00,308.43000000
2000-07-11T00:00:00-06:00,308.45000000
2000-07-12T00:00:00-06:00,308.51000000
2000-07-13T00:00:00-06:00,308.61000000
2000-07-14T00:00:00-06:00,308.71000000
2000-07-15T00:00:00-06:00,308.73000000
2000-07-16T00:00:00-06:00,308.73000000
2000-07-17T00:00:00-06:00,308.73000000
2000-07-18T00:00:00-06:00,308.82000000
2000-07-19T00:00:00-06:00,308.89000000
2000-07-20T00:00:00-06:00,308.98000000
2000-07-21T00:00:00-06:00,309.10000000
2000-07-22T00:00:00-06:00,309.09000000
2000-07-23T00:00:00-06:00,309.09000000
2000-07-24T00:00:00-06:00,309.09000000
2000-07-25T00:00:00-06:00,309.20000000
2000-07-26T00:00:00-06:00,309.20000000
2000-07-27T00:00:00-06:00,309.29000000
2000-07-28T00:00:00-06:00,309.34000000
2000-07-29T00:00:00-06:00,309.45000000
2000-07-30T00:00:00-06:00,309.45000000
2000-07-31T00:00:00-06:00,309.45000000
2000-08-01T00:00:00-06:00,309.58000000
2000-08-02T00:00:00-06:00,309.64000000
2000-08-03T00:00:00-06:00,309.64000000
2000-08-04T00:00:00-06:00,309.77000000
2000-08-05T00:00:00-06:00,309.85000000
2000-08-06T00:00:00-06:00,309.85000000
2000-08-07T00:00:00-06:00,309.85000000
2000-08-08T00:00:00-06:00,309.87000000
2000-08-09T00:00:00-06:00,309.96000000
2000-08-10T00:00:00-06:00,310.05000000
2000-08-11T00:00:00-06:00,310.22000000
2000-08-12T00:00:00-06:00,310.30000000
2000-08-13T00:00:00-06:00,310.30000000
2000-08-14T00:00:00-06:00,310.30000000
2000-08-15T00:00:00-06:00,310.29000000
2000-08-16T00:00:00-06:00,310.29000000
2000-08-17T00:00:00-06:00,310.38000000
2000-08-18T00:00:00-06:00,310.45000000
2000-08-19T00:00:00-06:00,310.49000000
2000-08-20T00:00:00-06:00,310.49000000
2000-08-21T00:00:00-06:00,310.49000000
2000-08-22T00:00:00-06:00,310.59000000
2000-08-23T00:00:00-06:00,310.63000000
2000-08-24T00:00:00-06:00,310.75000000
2000-08-25T00:00:00-06:00,310.85000000
2000-08-26T00:00:00-06:00,310.88000000
2000-08-27T00:00:00-06:00,310.88000000
2000-08-28T00:00:00-06:00,310.88000000
2000-08-29T00:00:00-06:00,311.00000000
2000-08-30T00:00:00-06:00,311.05000000
2000-08-31T00:00:00-06:00,311.11000000
2000-09-01T00:00:00-06:00,311.23000000
2011-05-28T00:00:00-06:00,499.23000000
2011-05-29T00:00:00-06:00,499.23000000
2011-05-30T00:00:00-06:00,499.23000000
2011-05-31T00:00:00-06:00,499.98000000
2011-06-01T00:00:00-06:00,501.99000000
2011-06-02T00:00:00-06:00,503.49000000
2011-06-03T00:00:00-06:00,503.34000000
2011-06-04T00:00:00-06:00,503.16000000
2011-06-05T00:00:00-06:00,503.16000000
2011-06-06T00:00:00-06:00,503.16000000
2011-06-07T00:00:00-06:00,503.44000000
2011-06-08T00:00:00-06:00,503.51000000
2011-06-09T00:00:00-06:00,503.08000000
2011-06-10T00:00:00-06:00,499.79000000
2011-06-11T00:00:00-06:00,499.33000000
2011-06-12T00:00:00-06:00,499.33000000
2011-06-13T00:00:00-06:00,499.33000000
2011-06-14T00:00:00-06:00,499.22000000
2011-06-15T00:00:00-06:00,499.13000000
2011-06-16T00:00:00-06:00,499.32000000
2011-06-17T00:00:00-06:00,499.42000000
2011-06-18T00:00:00-06:00,499.36000000
2011-06-19T00:00:00-06:00,499.36000000
2011-06-20T00:00:00-06:00,499.36000000
2011-06-21T00:00:00-06:00,499.61000000
2011-06-22T00:00:00-06:00,499.36000000
2011-06-23T00:00:00-06:00,499.38000000
2011-06-24T00:00:00-06:00,498.53000000
2011-06-25T00:00:00-06:00,498.12000000
2011-06-26T00:00:00-06:00,498.12000000
2011-06-27T00:00:00-06:00,498.12000000
2011-06-28T00:00:00-06:00,497.72000000
2011-06-29T00:00:00-06:00,497.59000000
2011-06-30T00:00:00-06:00,498.61000000
2011-07-01T00:00:00-06:00,498.21000000
2011-07-02T00:00:00-06:00,498.22000000
2011-07-03T00:00:00-06:00,498.22000000
2011-07-04T00:00:00-06:00,498.22000000
2011-07-05T00:00:00-06:00,498.88000000
2011-07-06T00:00:00-06:00,500.72000000
2011-07-07T00:00:00-06:00,501.26000000
2011-07-08T00:00:00-06:00,501.22000000
2011-07-09T00:00:00-06:00,500.69000000
2011-07-10T00:00:00-06:00,500.69000000
2011-07-11T00:00:00-06:00,500.69000000
2011-07-12T00:00:00-06:00,500.61000000
2011-07-13T00:00:00-06:00,500.53000000
2011-07-14T00:00:00-06:00,500.27000000
2011-07-15T00:00:00-06:00,499.91000000
2011-07-16T00:00:00-06:00,498.93000000
2011-07-17T00:00:00-06:00,498.93000000
2011-07-18T00:00:00-06:00,498.93000000
2011-07-19T00:00:00-06:00,498.61000000
2011-07-20T00:00:00-06:00,498.92000000
2011-07-21T00:00:00-06:00,498.98000000
2011-07-22T00:00:00-06:00,498.94000000
2011-07-23T00:00:00-06:00,498.90000000
2011-07-24T00:00:00-06:00,498.90000000
2011-07-25T00:00:00-06:00,498.90000000
2011-07-26T00:00:00-06:00,498.90000000
2011-07-27T00:00:00-06:00,498.74000000
2011-07-28T00:00:00-06:00,498.65000000
2011-07-29T00:00:00-06:00,498.67000000
2011-07-30T00:00:00-06:00,499.72000000
2011-07-31T00:00:00-06:00,499.72000000
2011-08-01T00:00:00-06:00,499.72000000
2011-08-02T00:00:00-06:00,499.72000000
2011-08-03T00:00:00-06:00,499.72000000
2011-08-04T00:00:00-06:00,499.76000000
2011-08-05T00:00:00-06:00,499.89000000
2011-08-06T00:00:00-06:00,499.89000000
2011-08-07T00:00:00-06:00,499.89000000
2011-08-08T00:00:00-06:00,499.89000000
2011-08-09T00:00:00-06:00,499.91000000
2011-08-10T00:00:00-06:00,499.95000000
2011-08-11T00:00:00-06:00,499.55000000
2011-08-12T00:00:00-06:00,499.18000000
2011-08-13T00:00:00-06:00,498.88000000
